time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.520000000000002,-0.397638376604,0.153128995457,17.1521765257,6.1690937298,0.0834701545539,0.0,-0.731040565748,-0.386047512745,4.83235500737,-0.113729305901,0.00583600588061,0.0,412.687717971255,413.307063920579,411.62629563229154,412.23512830906037
2.580000000000002,-0.443549610951,0.127154918133,17.4487139014,6.16185086305,0.0836100095807,0.0,-0.79928694139,-0.480469676766,5.05112374591,-0.14075209838,-0.00581015878287,0.0,497.1784733013628,496.32433733811104,496.85722334443426,494.85988446936585
2.640000000000002,-0.493400498458,0.0955626713358,17.7564957452,6.15301549741,0.0828819906292,0.0,-0.862298362495,-0.573457053782,5.20739409339,-0.165241974487,-0.0294290357111,0.0,481.13364052106397,479.34197477576697,481.4360979026018,479.56022868036183
2.700000000000002,-0.546560595054,0.0589052938748,18.0682256713,6.14343860768,0.0806582958775,0.0,-0.909557890256,-0.649277010817,5.18355900354,-0.150247525899,-0.0602240485252,0.0,426.3184537009576,423.67758083745053,426.08464266017694,427.33929805974685
2.760000000000002,-0.602699855692,0.017215728168,18.3807765444,6.13402622069,0.0780767714756,0.0,-0.961455048722,-0.741202231987,5.23440155363,-0.175355718506,-0.0212771208519,0.0,448.4423007029036,451.59392317868594,451.31249783970435,449.25743859531775
2.820000000000002,-0.662023570469,-0.0303898270375,18.6977648809,6.12399264012,0.0767385147444,0.0,-1.01583786219,-0.846608693819,5.33119383109,-0.154582953534,-0.0244418417982,0.0,464.37836923016386,464.130017289357,465.58014916156077,467.1771336934684
2.880000000000002,-0.724371234004,-0.0840771096154,19.0177878122,6.11455309383,0.0752233345879,0.0,-1.06228946985,-0.943773229493,5.33600305192,-0.163460380698,-0.026926554086,0.0,438.457963878974,438.2513324783308,437.51384352155185,436.74996289635715
2.940000000000002,-0.789798885355,-0.144482404024,19.3422466573,6.10496945296,0.0736647834147,0.0,-1.11841220926,-1.07065187333,5.4783342575,-0.153155354079,-0.0241394297049,0.0,481.5209931352501,481.73174679242567,479.91400926261394,480.67344792726703
3.000000000000002,-0.858418607841,-0.212355333634,19.6732658167,6.09579878817,0.0731078299219,0.0,-1.16879839742,-1.19259649964,5.55498340946,-0.152230441266,0.0104567190497,0.0,461.6797659120465,464.40189318833103,462.9964154447666,463.04818776470626
3.0600000000000023,-0.930061008259,-0.28772979213,20.0088606288,6.08717300552,0.07440179496,0.0,-1.21935657278,-1.32065804042,5.63081578186,-0.130706200703,0.0376301362723,0.0,463.2344358605993,465.36670400933934,463.2007591717206,464.8719741650062
